# Gleam_name               RA_gleam     Dec_gleam     S_p          S_p_error     nu_p    nu_p_error   alpha_thin     alpha_thin_error   alpha_thick   alpha_thick_error   alpha_low       alpha_low_error   alpha_high      alpha_high_error   q              q_error       z          z_ref   S_200        S_200_error    RA_vlssr     Dec_vlssr     S_vlssr      S_vlssr_error   TGSS-ADR1_name             RA_tgss    Dec_tgss    S_tgss       S_tgss_error   MRC_name        RA_mrc       Dec_mrc       S_mrc   S_mrc_error   RA_sumss     Dec_sumss    S_sumss   S_summs_error   RA_nvss       Dec_nvss      S_nvss        S_nvss_error   S_76           S_76_err      S_84           S_84_err      S_92          S_92_err      S_99            S_99_err      S_107           S_107_err     S_115           S_115_err     S_122         S_122_err     S_130           S_130_err     S_143         S_143_err     S_151         S_151_err     S_158         S_158_err      S_166         S_166_err      S_174        S_174_err     S_181        S_181_err     S_189        S_189_err      S_197        S_197_err      S_204        S_204_err      S_212        S_212_err     S_220        S_220_err      S_227        S_227_err     
  "GLEAM J133556-051144"   203.98636    -5.195791     0.5335244    0.041002423   370.0   129.0        -0.55981016    0.13457462         0.549384      1.0199733           0.2541955       0.10636916        -0.13745104     0.091322504        -0.4373544     0.43274716    ""         ""      0.48687524   0.012783635    ""           ""            ""           ""              "TGSSADR J133556.5-051141" 203.98552  -5.19494    0.3176       0.032599997    ""              ""           ""            ""      ""            ""           ""           ""        ""              203.98534     -5.194798     0.38891783    0.019445892    0.2798534      0.10458762    0.1287559      0.07728171    0.15522821    0.07125351    0.3612888       0.06512274    0.1957584       0.05939312    0.42602184      0.05387039    0.35933217    0.047001716   0.47800583      0.049540363   0.4193116     0.0331158     0.45837837    0.029670954   0.51205343    0.028193917    0.45055714    0.027506605    0.42334393   0.02693249    0.4730114    0.026816376   0.5015936    0.025521278    0.5013807    0.026340162    0.49037033   0.02956696     0.51793367   0.030173503   0.5015005    0.029852428    0.45590195   0.031298228   
  "GLEAM J133623-045135"   204.09671    -4.8598256    0.25837913   0.07848084    297.0   53.0         -0.243832      0.23195            3.8935535     1.154696            1.406574        0.41140172        -0.09092108     0.09638221         -3.457738      2.7655942     ""         ""      0.22755004   0.012283475    ""           ""            ""           ""              "TGSSADR J133622.8-045128" 204.09541  -4.85794    0.14039999   0.0155         ""              ""           ""            ""      ""            ""           ""           ""        ""              204.09572     -4.8580346    0.18803246    0.009401623    0.124106735    0.10448929    -0.020022001   0.07755617    0.047856137   0.07042571    0.11419262      0.065723814   0.16534784      0.05863944    0.14043206      0.052265726   0.11316133    0.045451913   0.06747985      0.046140317   0.12222584    0.029821284   0.11526913    0.026932023   0.16453178    0.023782516    0.17016807    0.024083942    0.20450126   0.024019973   0.20212577   0.02369068    0.21727002   0.02198726     0.16596451   0.022009365    0.29233137   0.027515903    0.23615852   0.02742997    0.22923176   0.027740464    0.2514656    0.029301375   
  "GLEAM J133737-181138"   204.40714    -18.194132    6.6874747    0.046388105   138.0   8.0          -0.7934585     0.0773864          1.3196094     0.20562908          0.036043607     0.08400166        -0.73477316     0.08351799         -0.74584645    0.033200454   ""         ""      6.029969     0.012230389    204.40721    -18.19261     4.055224     0.2027612       "TGSSADR J133737.5-181140" 204.4064   -18.19448   5.4511       0.5452         "MRC 1334-179"  204.40625    -18.194445    4.52    0.226         ""           ""           ""        ""              204.40639     -18.194662    1.5095525     0.07547762     5.009021       0.18444693    5.5947957      0.18315735    5.8671055     0.186495      6.1918664       0.19595727    6.59972         0.20499694    6.5006323       0.1997042     6.5673738     0.20082332    6.613291        0.20154975    6.704177      0.20268875    6.636896      0.20029248    6.6357365     0.20017156     6.5573726     0.19795728     6.34264      0.19222824    6.242724     0.18914494    6.212428     0.18805592     6.0985475    0.18434608     5.850807     0.1765535      5.8638744    0.17678463    5.8007803    0.1747826      5.62946      0.1697566     
  "GLEAM J133932-050337"   204.88641    -5.060498     2.3774145    0.50213873    88.0    28.0         -0.9280974     0.25704578         ""            ""                  -0.2641252      0.09076901        -0.5756987      0.11125152         -0.30070612    0.06564953    ""         ""      1.9411093    0.012187387    204.88454    -5.060505     2.379791     0.11898955      "TGSSADR J133932.4-050338" 204.88535  -5.0607     2.279        0.2283         "MRC 1336-048"  204.88583    -5.0608335    1.73    0.086500004   ""           ""           ""        ""              204.8858      -5.060885     0.6541733     0.032708667    2.4706638      0.13827835    2.4352996      0.11247832    2.2970722     0.10090697    2.2921607       0.09214803    2.2534738       0.087242335   2.3492863       0.08727464    2.3252296     0.08220033    2.350852        0.082314804   2.1900854     0.07127901    2.2207673     0.071173444   2.13906       0.06770937     2.0683959     0.06607245     2.0684197    0.066177934   2.102009     0.066460766   1.9888681    0.06309841     1.9839048    0.0632262      1.8986256    0.061798457    1.8027706    0.059122972   1.8653373    0.06081113     1.8439046    0.061374553   
  "GLEAM J133953-173233"   204.97313    -17.54256     2.3075116    0.14483283    84.0    23.0         -0.6116262     0.0786928          ""            ""                  -0.3741662      0.096282534       -0.62874067     0.085008256        -0.3685545     0.039550003   ""         ""      1.7102736    0.011391868    204.97166    -17.54143     1.9874375    0.09937187      "TGSSADR J133953.3-173234" 204.97244  -17.5429    1.8515       0.18519999     "MRC 1337-172"  204.97208    -17.5425      1.42    0.071         ""           ""           ""        ""              204.97241     -17.543005    0.53929114    0.026964558    2.2734277      0.1311793     2.285609       0.10101956    2.3271918     0.094230734   2.2782636       0.092390575   2.268927        0.08348675    2.2183583       0.07683427    2.1954098     0.07410806    2.1636724       0.073594555   2.086699      0.06652528    2.0477142     0.06465162    1.9986277     0.06287955     1.9382402     0.061214775    1.8883094    0.062127158   1.8244829    0.060473613   1.825336     0.059333604    1.7755951    0.05816582     1.6532124    0.05351095     1.6756569    0.053234283   1.6876539    0.05323994     1.623085     0.05153405    
  "GLEAM J134206-122538"   205.52736    -12.427369    3.180836     0.02823944    119.0   12.0         -0.72663826    0.11502551         1.0049692     0.26836145          -0.1395429      0.08298443        -0.649998       0.10656172         -0.51827335    0.038248256   ""         ""      2.7804508    0.01187632     205.52637    -12.427516    3.2024279    0.1601214       "TGSSADR J134206.2-122539" 205.52608  -12.42765   3.2154       0.32160002     "MRC 1339-121"  205.52667    -12.426666    2.06    0.103         ""           ""           ""        ""              205.52618     -12.427792    0.80814236    0.040407117    2.9424036      0.12517382    3.0547974      0.111856475   2.94565       0.10402744    3.0389147       0.10413384    3.1706777       0.104817435   3.175191        0.10158778    3.1685574     0.10037198    3.1437101       0.098890774   3.1499195     0.097851984   3.1520503     0.09732344    3.0849953     0.094866365    3.0252361     0.09331729     2.9835467    0.09366254    2.8786907    0.09005608    2.8629913    0.08955106     2.8220608    0.08830855     2.7609742    0.0849525      2.6682863    0.08164525    2.6110585    0.07983266     2.5615942    0.07827649    
  "GLEAM J134551-301503"   206.46472    -30.250872    2.4222608    0.10721416    534.0   82.0         -0.062124006   0.09069686         0.6726313     0.07632693          0.54912245      0.088074565       -0.062124006    0.16201107         0.1575252      0.32117596    1.132      66      1.5345498    0.033875637    ""           ""            ""           ""              "TGSSADR J134551.5-301505" 206.46474  -30.2515    1.0528       0.1056         "MRC 1343-300"  206.46333    -30.252222    2.45    0.1225        206.46463    -30.251667   2.023     0.10115         206.46466     -30.251163    1.3869318     0.06934659     0.3672075      0.24106072    0.67750436     0.20616585    0.89592683    0.18021838    1.0620008       0.16817543    0.52077216      0.17748283    1.1070787       0.14369968    1.0731658     0.11828783    1.2524192       0.1071341     1.4379942     0.10810362    1.2390965     0.0944854     1.2012242     0.08762951     1.2442883     0.081468746    1.4117523    0.08163502    1.2618515    0.07965921    1.4281149    0.081011936    1.460024     0.08093578     1.6016898    0.08089056     1.5355672    0.073157735   1.5303482    0.07618357     1.5995543    0.082289055   
  "GLEAM J134616-220311"   206.5667     -22.053297    0.6504729    0.15205377    545.0   190.0        -0.17236903    0.0901054          0.47148284    0.09577772          0.4886583       0.08692446        -0.17236903     0.111336455        0.02822921     0.33068496    ""         ""      0.4573496    0.009339488    ""           ""            ""           ""              "TGSSADR J134615.8-220312" 206.56589  -22.05337   0.3815       0.038799997    ""              ""           ""            ""      ""            ""           ""           ""        ""              206.56633     -22.053242    0.3140954     0.015704772    0.093778744    0.09110606    0.16320743     0.06513579    0.30543956    0.056640133   0.30763954      0.05356566    0.34492815      0.048019156   0.3349548       0.039730962   0.30412686    0.034712583   0.4208934       0.035145897   0.38956296    0.0237905     0.3967936     0.022018436   0.38694474    0.021272952    0.38988575    0.021481905    0.33732048   0.028737795   0.4605001    0.026534973   0.4438926    0.026038274    0.45310676   0.025506867    0.42942083   0.021385552    0.43458685   0.019920843   0.48802513   0.019565815    0.4621808    0.019310249   
  "GLEAM J134815-170749"   207.06528    -17.130306    0.39551094   0.051870394   221.0   44.0         -0.6442422     0.31595472         0.5405529     0.66156405          0.14538656      0.071349636       -0.32624075     0.092751116        -0.335426      0.24767064    ""         ""      0.40677282   0.010946263    ""           ""            ""           ""              "TGSSADR J134815.3-170752" 207.06413  -17.13114   0.33870003   0.0342         ""              ""           ""            ""      ""            ""           ""           ""        ""              207.06421     -17.13073     0.20769562    0.010384781    0.28616077     0.098685704   0.32881144     0.074938186   0.34389913    0.064945094   0.27414152      0.060623668   0.34260705      0.04649874    0.33410734      0.040658478   0.37865412    0.036562987   0.36609867      0.03357033    0.39016467    0.02570668    0.39363113    0.024068383   0.38541254    0.022930762    0.35636625    0.0225413      0.43670157   0.031033764   0.37883806   0.024880564   0.36389667   0.025415804    0.41613466   0.024098353    0.40054256   0.023382084    0.42654324   0.020981234   0.38246518   0.019721726    0.38172516   0.020757273   
  "GLEAM J134847-250508"   207.19751    -25.08582     0.56190944   0.022765873   299.0   59.0         -0.8537226     0.27317625         0.60870564    0.27544186          0.46890756      0.073513806       -0.32385397     0.08583523         -0.16801016    0.25482002    ""         ""      0.53270036   0.009219252    ""           ""            ""           ""              "TGSSADR J134847.3-250509" 207.19725  -25.08606   0.5595       0.056700002    ""              ""           ""            ""      ""            ""           ""           ""        ""              207.19757     -25.085642    0.27411696    0.013705849    0.16604114     0.11182387    0.2651564      0.08083291    0.40746108    0.06428887    0.38416657      0.062291376   0.3819073       0.0558304     0.3745247       0.046105273   0.4122794     0.037757635   0.3893969       0.03750334    0.44110936    0.031054953   0.46483397    0.028468797   0.46449015    0.027252633    0.45319128    0.028323337    0.53142434   0.034684323   0.48277566   0.032645214   0.5037222    0.030399207    0.56374764   0.028421659    0.55335575   0.023035014    0.5244598    0.01976966    0.552133     0.02020977     0.51731944   0.019506318   
